priogrid_gid,pg_xcoord__old,pg_ycoord__old,country_iso_a3__old,admin1_gaul1_code__old,admin1_gaul1_name__old,admin1_gaul0_code__old,admin1_gaul0_name__old,admin2_gaul2_code__old,admin2_gaul2_name__old,pg_xcoord__new,pg_ycoord__new,country_iso_a3__new,admin1_gaul1_code__new,admin1_gaul1_name__new,admin1_gaul0_code__new,admin1_gaul0_name__new,admin2_gaul2_code__new,admin2_gaul2_name__new,presence,change_class
148668,-6.25,13.25,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,-6.25,13.25,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,both,identical
148669,-5.75,13.25,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,-5.75,13.25,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,both,identical
148670,-5.25,13.25,MLI,1444.0,Ségou,143.0,Mali,104152.0,San,-5.25,13.25,MLI,1444.0,Ségou,143.0,Mali,104152.0,San,both,identical
148671,-4.75,13.25,MLI,1444.0,Ségou,143.0,Mali,104152.0,San,-4.75,13.25,MLI,1444.0,Ségou,143.0,Mali,104152.0,San,both,identical
148672,-4.25,13.25,MLI,1444.0,Ségou,143.0,Mali,104154.0,Tominian,-4.25,13.25,MLI,1444.0,Ségou,143.0,Mali,104154.0,Tominian,both,identical
148673,-3.75,13.25,BFA,1101.0,Boucle Du Mouhoun,108.0,Burkina Faso,101822.0,Kossi,-3.75,13.25,BFA,1101.0,Boucle Du Mouhoun,108.0,Burkina Faso,101822.0,Kossi,both,identical
148674,-3.25,13.25,BFA,1101.0,Boucle Du Mouhoun,108.0,Burkina Faso,101825.0,Sourou,-3.25,13.25,BFA,1101.0,Boucle Du Mouhoun,108.0,Burkina Faso,101825.0,Sourou,both,identical
148675,-2.75,13.25,BFA,1101.0,Boucle Du Mouhoun,108.0,Burkina Faso,101825.0,Sourou,-2.75,13.25,BFA,1101.0,Boucle Du Mouhoun,108.0,Burkina Faso,101825.0,Sourou,both,identical
148676,-2.25,13.25,BFA,1110.0,Nord,108.0,Burkina Faso,101853.0,Zondoma,-2.25,13.25,BFA,1110.0,Nord,108.0,Burkina Faso,101853.0,Zondoma,both,identical
148677,-1.75,13.25,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101832.0,Bam,-1.75,13.25,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101832.0,Bam,both,identical
148678,-1.25,13.25,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101834.0,Sanmatenga,-1.25,13.25,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101834.0,Sanmatenga,both,identical
148679,-0.75,13.25,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101834.0,Sanmatenga,-0.75,13.25,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101834.0,Sanmatenga,both,identical
148680,-0.25,13.25,BFA,1108.0,Est,108.0,Burkina Faso,101842.0,Gnagna,-0.25,13.25,BFA,1108.0,Est,108.0,Burkina Faso,101842.0,Gnagna,both,identical
148681,0.25,13.25,BFA,1108.0,Est,108.0,Burkina Faso,101842.0,Gnagna,0.25,13.25,BFA,1108.0,Est,108.0,Burkina Faso,101842.0,Gnagna,both,identical
148682,0.75,13.25,BFA,1112.0,Sahel,108.0,Burkina Faso,101860.0,Yagha,0.75,13.25,BFA,1112.0,Sahel,108.0,Burkina Faso,101860.0,Yagha,both,identical
148683,1.25,13.25,NER,1515.0,Tillabéri,150.0,Niger,104619.0,Torodi,1.25,13.25,NER,1515.0,Tillabéri,150.0,Niger,104619.0,Torodi,both,identical
148684,1.75,13.25,NER,1515.0,Tillabéri,150.0,Niger,104619.0,Torodi,1.75,13.25,NER,1515.0,Tillabéri,150.0,Niger,104619.0,Torodi,both,identical
148685,2.25,13.25,NER,1515.0,Tillabéri,150.0,Niger,104615.0,Kollo,2.25,13.25,NER,1515.0,Tillabéri,150.0,Niger,104615.0,Kollo,both,identical
148686,2.75,13.25,NER,1512.0,Dosso,150.0,Niger,104580.0,Boboye,2.75,13.25,NER,1512.0,Dosso,150.0,Niger,104580.0,Boboye,both,identical
148687,3.25,13.25,NER,1512.0,Dosso,150.0,Niger,104583.0,Dosso,3.25,13.25,NER,1512.0,Dosso,150.0,Niger,104583.0,Dosso,both,identical
148688,3.75,13.25,NER,1512.0,Dosso,150.0,Niger,104583.0,Dosso,3.75,13.25,NER,1512.0,Dosso,150.0,Niger,104583.0,Dosso,both,identical
148689,4.25,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105340.0,Gudu,4.25,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105340.0,Gudu,both,identical
148690,4.75,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105340.0,Gudu,4.75,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105340.0,Gudu,both,identical
148691,5.25,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105341.0,Gwadabawa,5.25,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105341.0,Gwadabawa,both,identical
148692,5.75,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105339.0,Goronyo,5.75,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105339.0,Goronyo,both,identical
148693,6.25,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105343.0,Isa,6.25,13.25,NGA,1550.0,Sokoto,151.0,Nigeria,105343.0,Isa,both,identical
148694,6.75,13.25,NER,1513.0,Maradi,150.0,Niger,104593.0,Madarounfa,6.75,13.25,NER,1513.0,Maradi,150.0,Niger,104593.0,Madarounfa,both,identical
148695,7.25,13.25,NER,1513.0,Maradi,150.0,Niger,104593.0,Madarounfa,7.25,13.25,NER,1513.0,Maradi,150.0,Niger,104593.0,Madarounfa,both,identical
148696,7.75,13.25,NGA,1537.0,Katsina,151.0,Nigeria,105061.0,Kaita,7.75,13.25,NGA,1537.0,Katsina,151.0,Nigeria,105061.0,Kaita,both,identical
148697,8.25,13.25,NER,1513.0,Maradi,150.0,Niger,104625.0,Kantché,8.25,13.25,NER,1516.0,Zinder,150.0,Niger,104625.0,Kantché,both,admin_reallocation
148698,8.75,13.25,NER,1516.0,Zinder,150.0,Niger,104626.0,Magaria,8.75,13.25,NER,1516.0,Zinder,150.0,Niger,104626.0,Magaria,both,identical
148699,9.25,13.25,NER,1516.0,Zinder,150.0,Niger,104623.0,Dungass,9.25,13.25,NER,1516.0,Zinder,150.0,Niger,104623.0,Dungass,both,identical
148700,9.75,13.25,NER,1516.0,Zinder,150.0,Niger,104623.0,Dungass,9.75,13.25,NER,1516.0,Zinder,150.0,Niger,104623.0,Dungass,both,identical
148701,10.25,13.25,NGA,1552.0,Yobe,151.0,Nigeria,105384.0,Machina,10.25,13.25,NER,1516.0,Zinder,150.0,Niger,104624.0,Gouré,both,country_reassignment
148702,10.75,13.25,NGA,1552.0,Yobe,151.0,Nigeria,105390.0,Yusufari,10.75,13.25,NGA,1552.0,Yobe,151.0,Nigeria,105390.0,Yusufari,both,identical
148703,11.25,13.25,NGA,1552.0,Yobe,151.0,Nigeria,105390.0,Yusufari,11.25,13.25,NGA,1552.0,Yobe,151.0,Nigeria,105390.0,Yusufari,both,identical
148704,11.75,13.25,NGA,1552.0,Yobe,151.0,Nigeria,105389.0,Yunusari,11.75,13.25,NGA,1552.0,Yobe,151.0,Nigeria,105389.0,Yunusari,both,identical
148705,12.25,13.25,NER,1511.0,Diffa,150.0,Niger,104575.0,Diffa,12.25,13.25,NER,1511.0,Diffa,150.0,Niger,104575.0,Diffa,both,identical
148706,12.75,13.25,NGA,1524.0,Borno,151.0,Nigeria,104794.0,Mobbar,12.75,13.25,NGA,1524.0,Borno,151.0,Nigeria,104794.0,Mobbar,both,identical
148707,13.25,13.25,NGA,1524.0,Borno,151.0,Nigeria,104772.0,Abadam,13.25,13.25,NGA,1524.0,Borno,151.0,Nigeria,104772.0,Abadam,both,identical
148708,13.75,13.25,NGA,1524.0,Borno,151.0,Nigeria,104788.0,Kukawa,13.75,13.25,NGA,1524.0,Borno,151.0,Nigeria,104788.0,Kukawa,both,identical
148709,14.25,13.25,TCD,1169.0,Lac,114.0,Chad,102109.0,Mamdi,14.25,13.25,TCD,1169.0,Lac,114.0,Chad,102109.0,Mamdi,both,identical
148710,14.75,13.25,TCD,1169.0,Lac,114.0,Chad,102109.0,Mamdi,14.75,13.25,TCD,1169.0,Lac,114.0,Chad,102109.0,Mamdi,both,identical
148711,15.25,13.25,TCD,1169.0,Lac,114.0,Chad,102110.0,Wayi,15.25,13.25,TCD,1169.0,Lac,114.0,Chad,102110.0,Wayi,both,identical
148712,15.75,13.25,TCD,1168.0,Kanem,114.0,Chad,102106.0,Wadi Bissam,15.75,13.25,TCD,1168.0,Kanem,114.0,Chad,102106.0,Wadi Bissam,both,identical
148713,16.25,13.25,TCD,1159.0,Barh-El-Gazel,114.0,Chad,102083.0,Barh-El-Gazel Ouest,16.25,13.25,TCD,1159.0,Barh-El-Gazel,114.0,Chad,102083.0,Barh-El-Gazel Ouest,both,identical
148714,16.75,13.25,TCD,1159.0,Barh-El-Gazel,114.0,Chad,102084.0,Barh-El-Gazel Sud,16.75,13.25,TCD,1159.0,Barh-El-Gazel,114.0,Chad,102084.0,Barh-El-Gazel Sud,both,identical
148715,17.25,13.25,TCD,1160.0,Batha,114.0,Chad,102087.0,Fitri,17.25,13.25,TCD,1160.0,Batha,114.0,Chad,102087.0,Fitri,both,identical
148716,17.75,13.25,TCD,1160.0,Batha,114.0,Chad,102087.0,Fitri,17.75,13.25,TCD,1160.0,Batha,114.0,Chad,102087.0,Fitri,both,identical
148717,18.25,13.25,TCD,1160.0,Batha,114.0,Chad,102086.0,Batha Ouest,18.25,13.25,TCD,1160.0,Batha,114.0,Chad,102086.0,Batha Ouest,both,identical
148718,18.75,13.25,TCD,1160.0,Batha,114.0,Chad,102086.0,Batha Ouest,18.75,13.25,TCD,1160.0,Batha,114.0,Chad,102086.0,Batha Ouest,both,identical
148719,19.25,13.25,TCD,1160.0,Batha,114.0,Chad,102085.0,Batha Est,19.25,13.25,TCD,1160.0,Batha,114.0,Chad,102085.0,Batha Est,both,identical
148720,19.75,13.25,TCD,1160.0,Batha,114.0,Chad,102085.0,Batha Est,19.75,13.25,TCD,1160.0,Batha,114.0,Chad,102085.0,Batha Est,both,identical
148721,20.25,13.25,TCD,1160.0,Batha,114.0,Chad,102085.0,Batha Est,20.25,13.25,TCD,1160.0,Batha,114.0,Chad,102085.0,Batha Est,both,identical
148722,20.75,13.25,TCD,1177.0,Ouaddaï,114.0,Chad,102137.0,Ouara,20.75,13.25,TCD,1177.0,Ouaddaï,114.0,Chad,102137.0,Ouara,both,identical
148723,21.25,13.25,TCD,1177.0,Ouaddaï,114.0,Chad,102137.0,Ouara,21.25,13.25,TCD,1177.0,Ouaddaï,114.0,Chad,102137.0,Ouara,both,identical
148724,21.75,13.25,TCD,1177.0,Ouaddaï,114.0,Chad,102136.0,Assoungha,21.75,13.25,TCD,1177.0,Ouaddaï,114.0,Chad,102136.0,Assoungha,both,identical
148725,22.25,13.25,SDN,1642.0,West Darfur,161.0,Sudan,105896.0,Ag Geneina,22.25,13.25,SDN,1642.0,West Darfur,161.0,Sudan,105896.0,Ag Geneina,both,identical
148726,22.75,13.25,SDN,1642.0,West Darfur,161.0,Sudan,105901.0,Kereneik,22.75,13.25,SDN,1642.0,West Darfur,161.0,Sudan,105901.0,Kereneik,both,identical
148727,23.25,13.25,SDN,1629.0,Central Darfur,161.0,Sudan,105762.0,Zalingi,23.25,13.25,SDN,1629.0,Central Darfur,161.0,Sudan,105762.0,Zalingi,both,identical
148728,23.75,13.25,SDN,1629.0,Central Darfur,161.0,Sudan,105762.0,Zalingi,23.75,13.25,SDN,1629.0,Central Darfur,161.0,Sudan,105762.0,Zalingi,both,identical
148729,24.25,13.25,SDN,1629.0,Central Darfur,161.0,Sudan,105810.0,Kebkabiya,24.25,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105810.0,Kebkabiya,both,admin_reallocation
148730,24.75,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105816.0,Tawila,24.75,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105816.0,Tawila,both,identical
148731,25.25,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105809.0,Dar As Salam,25.25,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105809.0,Dar As Salam,both,identical
148732,25.75,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105811.0,Kelemando,25.75,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105811.0,Kelemando,both,identical
148733,26.25,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105811.0,Kelemando,26.25,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105811.0,Kelemando,both,identical
148734,26.75,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105818.0,Um Kadadah,26.75,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105818.0,Um Kadadah,both,identical
148735,27.25,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105818.0,Um Kadadah,27.25,13.25,SDN,1634.0,North Darfur,161.0,Sudan,105818.0,Um Kadadah,both,identical
148736,27.75,13.25,SDN,1643.0,West Kordofan,161.0,Sudan,105917.0,Wad Bandah,27.75,13.25,SDN,1643.0,West Kordofan,161.0,Sudan,105917.0,Wad Bandah,both,identical
148737,28.25,13.25,SDN,1643.0,West Kordofan,161.0,Sudan,105911.0,An Nuhud,28.25,13.25,SDN,1643.0,West Kordofan,161.0,Sudan,105911.0,An Nuhud,both,identical
148738,28.75,13.25,SDN,1643.0,West Kordofan,161.0,Sudan,105908.0,Al Khiwai,28.75,13.25,SDN,1643.0,West Kordofan,161.0,Sudan,105908.0,Al Khiwai,both,identical
148739,29.25,13.25,SDN,1643.0,West Kordofan,161.0,Sudan,105908.0,Al Khiwai,29.25,13.25,SDN,1643.0,West Kordofan,161.0,Sudan,105908.0,Al Khiwai,both,identical
148740,29.75,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105823.0,Sheikan,29.75,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105823.0,Sheikan,both,identical
148741,30.25,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105823.0,Sheikan,30.25,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105823.0,Sheikan,both,identical
148742,30.75,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105826.0,Um Rawaba,30.75,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105826.0,Um Rawaba,both,identical
148743,31.25,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105826.0,Um Rawaba,31.25,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105826.0,Um Rawaba,both,identical
148744,31.75,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105826.0,Um Rawaba,31.75,13.25,SDN,1635.0,North Kordofan,161.0,Sudan,105826.0,Um Rawaba,both,identical
148745,32.25,13.25,SDN,1644.0,White Nile,161.0,Sudan,105922.0,Guli,32.25,13.25,SDN,1644.0,White Nile,161.0,Sudan,105922.0,Guli,both,identical
148746,32.75,13.25,SDN,1644.0,White Nile,161.0,Sudan,105924.0,Rabak,32.75,13.25,SDN,1644.0,White Nile,161.0,Sudan,105924.0,Rabak,both,identical
148747,33.25,13.25,SDN,1639.0,Sennar,161.0,Sudan,105855.0,Sennar,33.25,13.25,SDN,1639.0,Sennar,161.0,Sudan,105855.0,Sennar,both,identical
148748,33.75,13.25,SDN,1639.0,Sennar,161.0,Sudan,105857.0,Sinja,33.75,13.25,SDN,1639.0,Sennar,161.0,Sudan,105857.0,Sinja,both,identical
148749,34.25,13.25,SDN,1639.0,Sennar,161.0,Sudan,105853.0,Ad Dinder,34.25,13.25,SDN,1639.0,Sennar,161.0,Sudan,105853.0,Ad Dinder,both,identical
148750,34.75,13.25,SDN,1631.0,Gedaref,161.0,Sudan,105778.0,Ar Rahad,34.75,13.25,SDN,1631.0,Gedaref,161.0,Sudan,105778.0,Ar Rahad,both,identical
148751,35.25,13.25,SDN,1631.0,Gedaref,161.0,Sudan,105780.0,Gala'A Al Nahal,35.25,13.25,SDN,1631.0,Gedaref,161.0,Sudan,105780.0,Gala'A Al Nahal,both,identical
148752,35.75,13.25,SDN,1631.0,Gedaref,161.0,Sudan,105781.0,Galabat Ash-Shargiah,35.75,13.25,SDN,1631.0,Gedaref,161.0,Sudan,105781.0,Galabat Ash-Shargiah,both,identical
148753,36.25,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103060.0,West Gondar,36.25,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103060.0,West Gondar,both,identical
148754,36.75,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103050.0,Central Gondar,36.75,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103050.0,Central Gondar,both,identical
148755,37.25,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103050.0,Central Gondar,37.25,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103050.0,Central Gondar,both,identical
148756,37.75,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103052.0,North Gondar,37.75,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103052.0,North Gondar,both,identical
148757,38.25,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103052.0,North Gondar,38.25,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103052.0,North Gondar,both,identical
148758,38.75,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103058.0,Wag Hamra,38.75,13.25,ETH,1291.0,Amhara,124.0,Ethiopia,103058.0,Wag Hamra,both,identical
148759,39.25,13.25,ETH,1301.0,Tigray,124.0,Ethiopia,103132.0,South Eastern,39.25,13.25,ETH,1301.0,Tigray,124.0,Ethiopia,103132.0,South Eastern,both,identical
148760,39.75,13.25,ETH,1301.0,Tigray,124.0,Ethiopia,103132.0,South Eastern,39.75,13.25,ETH,1301.0,Tigray,124.0,Ethiopia,103132.0,South Eastern,both,identical
148761,40.25,13.25,ETH,1290.0,Afar,124.0,Ethiopia,103048.0,Kilbati /Zone2,40.25,13.25,ETH,1290.0,Afar,124.0,Ethiopia,103048.0,Kilbati /Zone2,both,identical
148762,40.75,13.25,ETH,1290.0,Afar,124.0,Ethiopia,103048.0,Kilbati /Zone2,40.75,13.25,ETH,1290.0,Afar,124.0,Ethiopia,103048.0,Kilbati /Zone2,both,identical
148763,41.25,13.25,ETH,1290.0,Afar,124.0,Ethiopia,103048.0,Kilbati /Zone2,41.25,13.25,ETH,1290.0,Afar,124.0,Ethiopia,103048.0,Kilbati /Zone2,both,identical
148764,41.75,13.25,ERI,1281.0,Debubawi Keih Bahri,122.0,Eritrea,102951.0,Debub Deb.Keih Bahri,41.75,13.25,ETH,1290.0,Afar,124.0,Ethiopia,103048.0,Kilbati /Zone2,both,country_reassignment
148765,42.25,13.25,ERI,1281.0,Debubawi Keih Bahri,122.0,Eritrea,102951.0,Debub Deb.Keih Bahri,42.25,13.25,ERI,1281.0,Debubawi Keih Bahri,122.0,Eritrea,102951.0,Debub Deb.Keih Bahri,both,identical
148766,42.75,13.25,ERI,1281.0,Debubawi Keih Bahri,122.0,Eritrea,102951.0,Debub Deb.Keih Bahri,42.75,13.25,ERI,1281.0,Debubawi Keih Bahri,122.0,Eritrea,102951.0,Debub Deb.Keih Bahri,both,identical
148767,43.25,13.25,YEM,3289.0,Ta'Iz,282.0,Yemen,133944.0,Al  Mukha,43.25,13.25,YEM,3289.0,Ta'Iz,282.0,Yemen,133944.0,Al  Mukha,both,identical
148768,43.75,13.25,YEM,3289.0,Ta'Iz,282.0,Yemen,133961.0,Mawza,43.75,13.25,YEM,3289.0,Ta'Iz,282.0,Yemen,133961.0,Mawza,both,identical
148769,44.25,13.25,YEM,3281.0,Lahj,282.0,Yemen,133861.0,Tur Al Bahah,44.25,13.25,YEM,3281.0,Lahj,282.0,Yemen,133861.0,Tur Al Bahah,both,identical
148770,44.75,13.25,YEM,3281.0,Lahj,282.0,Yemen,133860.0,Tuban,44.75,13.25,YEM,3281.0,Lahj,282.0,Yemen,133860.0,Tuban,both,identical
148771,45.25,13.25,YEM,3268.0,Abyan,282.0,Yemen,133638.0,Khanfir,45.25,13.25,YEM,3268.0,Abyan,282.0,Yemen,133638.0,Khanfir,both,identical
148772,45.75,13.25,YEM,3268.0,Abyan,282.0,Yemen,133638.0,Khanfir,45.75,13.25,YEM,3268.0,Abyan,282.0,Yemen,133638.0,Khanfir,both,identical
148773,46.25,13.25,YEM,3268.0,Abyan,282.0,Yemen,133638.0,Khanfir,46.25,13.25,YEM,3268.0,Abyan,282.0,Yemen,133638.0,Khanfir,both,identical
148774,46.75,13.25,YEM,3268.0,Abyan,282.0,Yemen,133634.0,Ahwar,46.75,13.25,YEM,3268.0,Abyan,282.0,Yemen,133634.0,Ahwar,both,identical
149367,-16.75,13.75,SEN,1567.0,Fatick,155.0,Senegal,105475.0,Foundiougne,-16.75,13.75,SEN,1567.0,Fatick,155.0,Senegal,105475.0,Foundiougne,both,identical
149368,-16.25,13.75,SEN,1567.0,Fatick,155.0,Senegal,105475.0,Foundiougne,-16.25,13.75,SEN,1567.0,Fatick,155.0,Senegal,105475.0,Foundiougne,both,identical
149369,-15.75,13.75,SEN,1569.0,Kaolack,155.0,Senegal,105483.0,Nioro Du Rip,-15.75,13.75,SEN,1569.0,Kaolack,155.0,Senegal,105483.0,Nioro Du Rip,both,identical
149370,-15.25,13.75,GMB,1315.0,Central River South,128.0,Gambia,103196.0,Niamina East,-15.25,13.75,SEN,1568.0,Kaffrine,155.0,Senegal,105478.0,Kaffrine,both,country_reassignment
149371,-14.75,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105504.0,Koumpentoum,-14.75,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105504.0,Koumpentoum,both,identical
149372,-14.25,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105505.0,Tambacounda,-14.25,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105505.0,Tambacounda,both,identical
149373,-13.75,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105505.0,Tambacounda,-13.75,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105505.0,Tambacounda,both,identical
149374,-13.25,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105503.0,Goudiry,-13.25,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105503.0,Goudiry,both,identical
149375,-12.75,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105503.0,Goudiry,-12.75,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105503.0,Goudiry,both,identical
149376,-12.25,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105502.0,Bakel,-12.25,13.75,SEN,1577.0,Tambacounda,155.0,Senegal,105502.0,Bakel,both,identical
149377,-11.75,13.75,MLI,1439.0,Kayes,143.0,Mali,104117.0,Kayes,-11.75,13.75,MLI,1439.0,Kayes,143.0,Mali,104117.0,Kayes,both,identical
149378,-11.25,13.75,MLI,1439.0,Kayes,143.0,Mali,104115.0,Bafoulabé,-11.25,13.75,MLI,1439.0,Kayes,143.0,Mali,104115.0,Bafoulabé,both,identical
149379,-10.75,13.75,MLI,1439.0,Kayes,143.0,Mali,104115.0,Bafoulabé,-10.75,13.75,MLI,1439.0,Kayes,143.0,Mali,104115.0,Bafoulabé,both,identical
149380,-10.25,13.75,MLI,1439.0,Kayes,143.0,Mali,104115.0,Bafoulabé,-10.25,13.75,MLI,1439.0,Kayes,143.0,Mali,104115.0,Bafoulabé,both,identical
149381,-9.75,13.75,MLI,1439.0,Kayes,143.0,Mali,104118.0,Kita,-9.75,13.75,MLI,1439.0,Kayes,143.0,Mali,104118.0,Kita,both,identical
149382,-9.25,13.75,MLI,1439.0,Kayes,143.0,Mali,104118.0,Kita,-9.25,13.75,MLI,1439.0,Kayes,143.0,Mali,104118.0,Kita,both,identical
149383,-8.75,13.75,MLI,1439.0,Kayes,143.0,Mali,104118.0,Kita,-8.75,13.75,MLI,1439.0,Kayes,143.0,Mali,104118.0,Kita,both,identical
149384,-8.25,13.75,MLI,1441.0,Koulikoro,143.0,Mali,104130.0,Kolokani,-8.25,13.75,MLI,1441.0,Koulikoro,143.0,Mali,104130.0,Kolokani,both,identical
149385,-7.75,13.75,MLI,1441.0,Koulikoro,143.0,Mali,104130.0,Kolokani,-7.75,13.75,MLI,1441.0,Koulikoro,143.0,Mali,104130.0,Kolokani,both,identical
149386,-7.25,13.75,MLI,1441.0,Koulikoro,143.0,Mali,104126.0,Banamba,-7.25,13.75,MLI,1441.0,Koulikoro,143.0,Mali,104126.0,Banamba,both,identical
149387,-6.75,13.75,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,-6.75,13.75,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,both,identical
149388,-6.25,13.75,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,-6.25,13.75,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,both,identical
149389,-5.75,13.75,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,-5.75,13.75,MLI,1444.0,Ségou,143.0,Mali,104153.0,Ségou,both,identical
149390,-5.25,13.75,MLI,1444.0,Ségou,143.0,Mali,104150.0,Ké-Macina,-5.25,13.75,MLI,1444.0,Ségou,143.0,Mali,104150.0,Ké-Macina,both,identical
149391,-4.75,13.75,MLI,1442.0,Mopti,143.0,Mali,104135.0,Djenné,-4.75,13.75,MLI,1442.0,Mopti,143.0,Mali,104135.0,Djenné,both,identical
149392,-4.25,13.75,MLI,1444.0,Ségou,143.0,Mali,104154.0,Tominian,-4.25,13.75,MLI,1444.0,Ségou,143.0,Mali,104154.0,Tominian,both,identical
149393,-3.75,13.75,MLI,1442.0,Mopti,143.0,Mali,104134.0,Bankass,-3.75,13.75,MLI,1442.0,Mopti,143.0,Mali,104134.0,Bankass,both,identical
149394,-3.25,13.75,MLI,1442.0,Mopti,143.0,Mali,104137.0,Koro,-3.25,13.75,MLI,1442.0,Mopti,143.0,Mali,104137.0,Koro,both,identical
149395,-2.75,13.75,BFA,1110.0,Nord,108.0,Burkina Faso,101852.0,Yatenga,-2.75,13.75,BFA,1110.0,Nord,108.0,Burkina Faso,101852.0,Yatenga,both,identical
149396,-2.25,13.75,BFA,1110.0,Nord,108.0,Burkina Faso,101852.0,Yatenga,-2.25,13.75,BFA,1110.0,Nord,108.0,Burkina Faso,101852.0,Yatenga,both,identical
149397,-1.75,13.75,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101832.0,Bam,-1.75,13.75,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101832.0,Bam,both,identical
149398,-1.25,13.75,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101858.0,Soum,-1.25,13.75,BFA,1112.0,Sahel,108.0,Burkina Faso,101858.0,Soum,both,admin_reallocation
149399,-0.75,13.75,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101834.0,Sanmatenga,-0.75,13.75,BFA,1105.0,Centre-Nord,108.0,Burkina Faso,101834.0,Sanmatenga,both,identical
149400,-0.25,13.75,BFA,1112.0,Sahel,108.0,Burkina Faso,101859.0,Séno,-0.25,13.75,BFA,1112.0,Sahel,108.0,Burkina Faso,101859.0,Séno,both,identical
149401,0.25,13.75,BFA,1112.0,Sahel,108.0,Burkina Faso,101859.0,Séno,0.25,13.75,BFA,1112.0,Sahel,108.0,Burkina Faso,101859.0,Séno,both,identical
149402,0.75,13.75,NER,1515.0,Tillabéri,150.0,Niger,104620.0,Téra,0.75,13.75,NER,1515.0,Tillabéri,150.0,Niger,104620.0,Téra,both,identical
